state,year,quater,User_Brand,User_count,User_percentage
bihar,2018,1,Realme,155139,0.07270536562870816
bihar,2018,1,Motorola,57712,0.027046532858688053
bihar,2018,1,Lenovo,51012,0.023906600606241248
bihar,2018,1,Micromax,37949,0.017784670007179666
bihar,2018,1,Apple,31149,0.014597873094248582
bihar,2018,1,Huawei,30652,0.014364955731641706
bihar,2018,1,Others,269839,0.12645913120417807
bihar,2019,1,Xiaomi,1691958,0.2945036628496861
bihar,2019,1,Samsung,1207394,0.2101600367755783
bihar,2019,1,Vivo,731163,0.12726685983940797
bihar,2019,1,Oppo,649669,0.11308194419713298
bihar,2019,1,Realme,416110,0.07242846403302143
bihar,2019,1,Motorola,126430,0.022006514401708442
bihar,2019,1,Lenovo,103683,0.018047152042334386
bihar,2019,1,Huawei,95145,0.016561020428304592
bihar,2019,1,Micromax,69377,0.01207582021393124
bihar,2019,1,Apple,59723,0.010395436681272113
bihar,2019,1,Others,594465,0.10347308853762247
bihar,2020,1,Xiaomi,2779954,0.29728204855102547
bihar,2020,1,Samsung,1896957,0.20285632890803504
bihar,2020,1,Vivo,1297671,0.13877002757069282
bihar,2020,1,Oppo,1103628,0.11801950416383548
bihar,2020,1,Realme,782681,0.08369815149529998
bihar,2020,1,Motorola,169958,0.018174927501546853
bihar,2020,1,Huawei,161040,0.017221256574266028
bihar,2020,1,Lenovo,132051,0.014121237902933452
bihar,2020,1,Infinix,94820,0.010139838228836965
bihar,2020,1,Micromax,81035,0.008665701232585988
bihar,2020,1,Others,851439,0.09105097787094195
bihar,2021,1,Xiaomi,4036125,0.2894049656797565
bihar,2021,1,Samsung,2749873,0.1971759797302336
bihar,2021,1,Vivo,2104591,0.15090689364797286
bihar,2021,1,Oppo,1694257,0.12148444087774467
bihar,2021,1,Realme,1349413,0.09675786130330881
bihar,2021,1,Huawei,220336,0.01579889932001978
bihar,2021,1,Motorola,212374,0.015227994718021024
bihar,2021,1,Infinix,177252,0.012709618502070228
bihar,2021,1,Lenovo,159501,0.011436806697237286
bihar,2021,1,Tecno,123065,0.008824211861966424
bihar,2021,1,Others,1119501,0.08027232766166882
assam,2022,1,Xiaomi,1094829,0.24369667467912154
assam,2022,1,Vivo,949299,0.21130332643382246
assam,2022,1,Oppo,636621,0.1417047052378929
assam,2022,1,Samsung,577746,0.1285997895645473
assam,2022,1,Realme,573316,0.12761372117502848
assam,2022,1,Apple,59621,0.013270966919074948
assam,2022,1,Tecno,55957,0.012455401551310391
assam,2022,1,Huawei,54586,0.01215023230480242
assam,2022,1,OnePlus,52178,0.01161423847140257
assam,2022,1,Infinix,47589,0.010592778462485663
assam,2022,1,Others,390847,0.08699816520051133
assam,2018,1,Xiaomi,101793,0.264234743807059
assam,2018,1,Samsung,61603,0.15990935450125507
assam,2018,1,Vivo,50781,0.13181755646524088
assam,2018,1,Oppo,40778,0.10585172244618248
assam,2018,1,Realme,26387,0.06849549757681635
assam,2018,1,Lenovo,9294,0.02412540851475845
assam,2018,1,Gionee,9094,0.02360624758265691
assam,2018,1,Motorola,8922,0.02315976918104959
assam,2018,1,Apple,8319,0.021594498970763452
assam,2018,1,Asus,7905,0.02051983584131327
assam,2018,1,Others,60361,0.1566853651129045
assam,2019,1,Xiaomi,334681,0.2658128720459699
assam,2019,1,Vivo,212982,0.16915617293510765
assam,2019,1,Samsung,202440,0.16078342605940027
assam,2019,1,Oppo,153803,0.12215458050886159
assam,2019,1,Realme,84813,0.067360821548982
assam,2019,1,Motorola,24528,0.019480813447860946
assam,2019,1,Gionee,23250,0.018465790633674452
assam,2019,1,Lenovo,22797,0.018106005551650605
assam,2019,1,Asus,22514,0.017881239153829963
assam,2019,1,Huawei,22249,0.017670768851983782
assam,2019,1,Others,155028,0.12312750926267885
assam,2020,1,Xiaomi,576697,0.26382129776782326
assam,2020,1,Vivo,410865,0.1879582129044831
assam,2020,1,Samsung,337886,0.15457254505846002
assam,2020,1,Oppo,292242,0.13369180644647743
assam,2020,1,Realme,167659,0.07669888167001992
assam,2020,1,Huawei,39212,0.01793829468173388
assam,2020,1,Motorola,34939,0.015983527437649192
assam,2020,1,Gionee,33136,0.015158709899365855
assam,2020,1,Asus,32099,0.014684314010735895
assam,2020,1,Lenovo,28782,0.013166887624443145
assam,2020,1,Others,232421,0.10632552249880829
assam,2021,1,Xiaomi,852998,0.2539857696173947
assam,2021,1,Vivo,692740,0.20626789517062644
assam,2021,1,Samsung,495482,0.14753302716016445
assam,2021,1,Oppo,467440,0.13918333706521585
assam,2021,1,Realme,303919,0.09049388288876291
assam,2021,1,Huawei,53218,0.01584600982358518
assam,2021,1,Asus,46880,0.013958828601782729
assam,2021,1,Motorola,43119,0.012838966093862402
assam,2021,1,Gionee,41879,0.012469747931187262
assam,2021,1,Apple,37442,0.011148601973292425
assam,2021,1,Others,323331,0.09627393367412566
mizoram,2022,1,Xiaomi,35679,0.3094583459820461
mizoram,2022,1,Vivo,23611,0.2047877184613383
mizoram,2022,1,Oppo,14866,0.12893880914176678
mizoram,2022,1,Samsung,14652,0.12708270089769722
mizoram,2022,1,Realme,8423,0.07305607355045753
mizoram,2022,1,Apple,3803,0.03298495164577822
mizoram,2022,1,Huawei,1816,0.015750899865562253
mizoram,2022,1,Gionee,1563,0.013556528904115529
mizoram,2022,1,OnePlus,1271,0.011023895225291644
mizoram,2022,1,Tecno,1267,0.01098920161325296
mizoram,2022,1,Others,8344,0.07237087471269353
mizoram,2018,1,Xiaomi,2402,0.316344001053602
mizoram,2018,1,Samsung,1295,0.1705518240484657
mizoram,2018,1,Vivo,903,0.11892532595811932
mizoram,2018,1,Oppo,698,0.09192677466087186
mizoram,2018,1,Apple,345,0.04543658632951403
mizoram,2018,1,Realme,303,0.039905175819834056
mizoram,2018,1,Gionee,257,0.03384696430923219
mizoram,2018,1,OnePlus,175,0.023047543790333202
mizoram,2018,1,Huawei,145,0.01909653628341894
mizoram,2018,1,Motorola,137,0.018042934281575135
mizoram,2018,1,Others,933,0.12287633346503359
mizoram,2019,1,Xiaomi,7660,0.3236163920574567
mizoram,2019,1,Samsung,3736,0.15783692437684832
mizoram,2019,1,Vivo,3532,0.14921841994085341
mizoram,2019,1,Oppo,2539,0.10726658217152514
mizoram,2019,1,Apple,952,0.04021968736797634
mizoram,2019,1,Realme,946,0.039966201943388256
mizoram,2019,1,Gionee,669,0.02826362484157161
mizoram,2019,1,Huawei,539,0.022771440642163077
mizoram,2019,1,Asus,380,0.01605407689057879
mizoram,2019,1,Motorola,376,0.01588508660752007
mizoram,2019,1,Others,2341,0.09890156316011829
mizoram,2020,1,Xiaomi,14848,0.3193186950256995
mizoram,2020,1,Vivo,8211,0.1765844426761866
mizoram,2020,1,Samsung,6761,0.14540097636508312
mizoram,2020,1,Oppo,5496,0.11819609023849975
mizoram,2020,1,Realme,1969,0.04234499666659498
mizoram,2020,1,Apple,1617,0.034774941396589175
mizoram,2020,1,Huawei,1068,0.022968235876040344
mizoram,2020,1,Gionee,1065,0.022903718359534614
mizoram,2020,1,Asus,695,0.01494655799049442
mizoram,2020,1,OnePlus,543,0.011677670487537366
mizoram,2020,1,Others,4226,0.09088367491774017
mizoram,2021,1,Xiaomi,27202,0.3172244897959184
mizoram,2021,1,Vivo,16866,0.19668804664723033
mizoram,2021,1,Samsung,11778,0.1373527696793003
mizoram,2021,1,Oppo,10894,0.12704373177842565
mizoram,2021,1,Realme,4253,0.049597667638483965
mizoram,2021,1,Apple,2669,0.03112536443148688
mizoram,2021,1,Huawei,1709,0.01993002915451895
mizoram,2021,1,Gionee,1527,0.017807580174927114
mizoram,2021,1,Asus,1248,0.01455393586005831
mizoram,2021,1,OnePlus,765,0.00892128279883382
mizoram,2021,1,Others,6839,0.07975510204081633
jharkhand,2022,1,Xiaomi,1869656,0.2661327848376042
jharkhand,2022,1,Vivo,1293214,0.1840801961489052
jharkhand,2022,1,Samsung,1130720,0.16095028308500378
jharkhand,2022,1,Oppo,915649,0.1303363925255595
jharkhand,2022,1,Realme,888356,0.12645142005117238
jharkhand,2022,1,Motorola,93032,0.013242470935301466
jharkhand,2022,1,Tecno,86837,0.012360654920981741
jharkhand,2022,1,Apple,85280,0.012139026586147874
jharkhand,2022,1,Infinix,83718,0.011916686535402529
jharkhand,2022,1,OnePlus,79779,0.011355996740341125
jharkhand,2022,1,Others,499034,0.07103408763358018
jharkhand,2018,1,Xiaomi,245371,0.2770168510277027
jharkhand,2018,1,Samsung,170317,0.19228302862394187
jharkhand,2018,1,Vivo,101130,0.11417288165443991
jharkhand,2018,1,Oppo,86879,0.09808390967325309
jharkhand,2018,1,Realme,59659,0.06735330709603708
jharkhand,2018,1,Motorola,26486,0.029901937540784095
jharkhand,2018,1,Lenovo,25424,0.028702969872268173
jharkhand,2018,1,Micromax,18526,0.020915324884111082
jharkhand,2018,1,Gionee,15944,0.018000320627888755
jharkhand,2018,1,Apple,15303,0.017276649935309935
jharkhand,2018,1,Others,120723,0.1362928190642633
jharkhand,2019,1,Xiaomi,661118,0.29004939611613767
jharkhand,2019,1,Samsung,438467,0.19236670090188823
jharkhand,2019,1,Vivo,315631,0.13847540219073246
jharkhand,2019,1,Oppo,254670,0.11173025043773847
jharkhand,2019,1,Realme,150137,0.06586894651890973
jharkhand,2019,1,Motorola,57711,0.025319293528928907
jharkhand,2019,1,Lenovo,49332,0.02164321166448547
jharkhand,2019,1,Huawei,33019,0.014486280830893653
jharkhand,2019,1,Micromax,32461,0.014241471941961866
jharkhand,2019,1,Apple,30369,0.01332365797127137
jharkhand,2019,1,Others,256414,0.11249538789705216
jharkhand,2020,1,Xiaomi,1062496,0.2909837423690082
jharkhand,2020,1,Samsung,679288,0.18603530214359287
jharkhand,2020,1,Vivo,564210,0.15451911092561113
jharkhand,2020,1,Oppo,441507,0.1209146755772386
jharkhand,2020,1,Realme,281656,0.07713658869368485
jharkhand,2020,1,Motorola,76028,0.020821642589554178
jharkhand,2020,1,Lenovo,59716,0.016354306424972605
jharkhand,2020,1,Huawei,52664,0.014422988705954138
jharkhand,2020,1,Apple,43622,0.01194667350241401
jharkhand,2020,1,Gionee,37894,0.010377957124856185
jharkhand,2020,1,Others,352312,0.09648701194311322
jharkhand,2021,1,Xiaomi,1499838,0.28229327453972286
jharkhand,2021,1,Samsung,957520,0.18022043463179052
jharkhand,2021,1,Vivo,914415,0.17210739069035502
jharkhand,2021,1,Oppo,671681,0.12642100609273507
jharkhand,2021,1,Realme,479676,0.09028262302869783
jharkhand,2021,1,Motorola,91888,0.01729477744323457
jharkhand,2021,1,Lenovo,69885,0.013153464234943062
jharkhand,2021,1,Huawei,68272,0.012849872079101848
jharkhand,2021,1,Apple,56181,0.010574154313276614
jharkhand,2021,1,Asus,45472,0.008558550843404606
jharkhand,2021,1,Others,458221,0.086244452102738
chhattisgarh,2022,1,Vivo,1531319,0.2588016044046936
chhattisgarh,2022,1,Xiaomi,1301387,0.21994179106470366
chhattisgarh,2022,1,Samsung,843988,0.14263876337870066
chhattisgarh,2022,1,Oppo,702141,0.11866581510339513
chhattisgarh,2022,1,Realme,629948,0.1064647882587024
chhattisgarh,2022,1,Micromax,255953,0.043257510063020525
chhattisgarh,2022,1,OnePlus,99485,0.01681352978327895
chhattisgarh,2022,1,Apple,96555,0.016318343149464735
chhattisgarh,2022,1,Tecno,57754,0.009760753873483364
chhattisgarh,2022,1,Infinix,53501,0.009041972728905936
chhattisgarh,2022,1,Others,344930,0.058295128191651086
chhattisgarh,2018,1,Xiaomi,161753,0.238130149883035
chhattisgarh,2018,1,Samsung,125715,0.18507558927837967
chhattisgarh,2018,1,Vivo,103265,0.1520250624573987
chhattisgarh,2018,1,Oppo,62998,0.09274463646628772
chhattisgarh,2018,1,Micromax,53452,0.07869116969421269
chhattisgarh,2018,1,Realme,40116,0.05905812623387407
chhattisgarh,2018,1,OnePlus,15860,0.023348835428987004
chhattisgarh,2018,1,Apple,15418,0.02269813017932671
chhattisgarh,2018,1,Lenovo,13258,0.019518213122163286
chhattisgarh,2018,1,Motorola,12182,0.017934143328872616
chhattisgarh,2018,1,Others,75246,0.11077594392746255
chhattisgarh,2019,1,Xiaomi,454437,0.23806248421864343
chhattisgarh,2019,1,Vivo,344150,0.1802872652179425
chhattisgarh,2019,1,Samsung,336551,0.17630643439303723
chhattisgarh,2019,1,Oppo,192191,0.10068164983147344
chhattisgarh,2019,1,Micromax,187241,0.09808853066009814
chhattisgarh,2019,1,Realme,109520,0.05737341649475247
chhattisgarh,2019,1,Apple,32769,0.017166448914504598
chhattisgarh,2019,1,OnePlus,31894,0.01670806926299886
chhattisgarh,2019,1,Motorola,25968,0.013603660331772573
chhattisgarh,2019,1,Lenovo,24737,0.012958785644911357
chhattisgarh,2019,1,Others,169440,0.0887632550298654
chhattisgarh,2020,1,Xiaomi,711639,0.23591648165564777
chhattisgarh,2020,1,Vivo,613952,0.20353212196836917
chhattisgarh,2020,1,Samsung,521671,0.1729399132169308
chhattisgarh,2020,1,Oppo,328835,0.10901256991991015
chhattisgarh,2020,1,Micromax,253971,0.08419429621277996
chhattisgarh,2020,1,Realme,196352,0.06509293757937627
chhattisgarh,2020,1,Apple,47890,0.015876083669513576
chhattisgarh,2020,1,OnePlus,43526,0.01442936767173205
chhattisgarh,2020,1,Motorola,34414,0.011408635276730847
chhattisgarh,2020,1,Lenovo,29426,0.00975505612986232
chhattisgarh,2020,1,Others,234811,0.07784253669914705
chhattisgarh,2021,1,Vivo,1059097,0.23459630869160633
chhattisgarh,2021,1,Xiaomi,1035868,0.22945094650608666
chhattisgarh,2021,1,Samsung,741544,0.16425642328550502
chhattisgarh,2021,1,Oppo,511992,0.11340928477715724
chhattisgarh,2021,1,Realme,338436,0.07496559458515364
chhattisgarh,2021,1,Micromax,315253,0.0698304216742706
chhattisgarh,2021,1,Apple,63748,0.014120562598584002
chhattisgarh,2021,1,OnePlus,54838,0.012146944402665958
chhattisgarh,2021,1,Motorola,42166,0.009340020746249183
chhattisgarh,2021,1,Huawei,35061,0.007766220826833056
chhattisgarh,2021,1,Others,316548,0.07011727190588832
jammu-&-kashmir,2022,1,Xiaomi,535687,0.34575620272119384
jammu-&-kashmir,2022,1,Samsung,295630,0.19081274365528103
jammu-&-kashmir,2022,1,Vivo,242432,0.1564763896419074
jammu-&-kashmir,2022,1,Oppo,158382,0.10222678336302378
jammu-&-kashmir,2022,1,Realme,123415,0.07965752717321148
jammu-&-kashmir,2022,1,Apple,49642,0.03204115353832649
jammu-&-kashmir,2022,1,OnePlus,27191,0.017550280122892625
jammu-&-kashmir,2022,1,Motorola,12933,0.008347533111300442
jammu-&-kashmir,2022,1,Huawei,12674,0.008180362997960395
jammu-&-kashmir,2022,1,Tecno,11823,0.0076310897684145305
jammu-&-kashmir,2022,1,Others,79511,0.05131993390648801
jammu-&-kashmir,2018,1,Xiaomi,60568,0.34330735439988663
jammu-&-kashmir,2018,1,Samsung,37991,0.21533796230692928
jammu-&-kashmir,2018,1,Vivo,17309,0.09810967833356951
jammu-&-kashmir,2018,1,Oppo,13523,0.07665013461810968
jammu-&-kashmir,2018,1,Apple,6429,0.03644041377355817
jammu-&-kashmir,2018,1,Realme,6145,0.03483066458835199
jammu-&-kashmir,2018,1,OnePlus,3894,0.02207170185631288
jammu-&-kashmir,2018,1,Motorola,3348,0.018976902366444663
jammu-&-kashmir,2018,1,Micromax,3103,0.017588210287657644
jammu-&-kashmir,2018,1,Lenovo,3052,0.01729913561003259
jammu-&-kashmir,2018,1,Others,21063,0.11938784185914694
jammu-&-kashmir,2019,1,Xiaomi,189565,0.3572189067007871
jammu-&-kashmir,2019,1,Samsung,115108,0.21691110654664206
jammu-&-kashmir,2019,1,Vivo,64897,0.12229280398892718
jammu-&-kashmir,2019,1,Oppo,48082,0.09060638552468676
jammu-&-kashmir,2019,1,Realme,19564,0.03686667206865296
jammu-&-kashmir,2019,1,Apple,16067,0.03027687692327986
jammu-&-kashmir,2019,1,Motorola,8760,0.016507465105367
jammu-&-kashmir,2019,1,OnePlus,8604,0.01621349654869608
jammu-&-kashmir,2019,1,Lenovo,6906,0.013013761874162614
jammu-&-kashmir,2019,1,Huawei,6060,0.011419547778370322
jammu-&-kashmir,2019,1,Others,47056,0.08867297694042803
jammu-&-kashmir,2020,1,Xiaomi,262773,0.357315938907382
jammu-&-kashmir,2020,1,Samsung,157318,0.21391934817135522
jammu-&-kashmir,2020,1,Vivo,99861,0.1357899288558188
jammu-&-kashmir,2020,1,Oppo,71729,0.09753633357265627
jammu-&-kashmir,2020,1,Realme,30778,0.04185159802449796
jammu-&-kashmir,2020,1,Apple,22380,0.030432086678415248
jammu-&-kashmir,2020,1,OnePlus,11146,0.015156212605791615
jammu-&-kashmir,2020,1,Motorola,10674,0.014514392010965342
jammu-&-kashmir,2020,1,Huawei,8727,0.011866882057306963
jammu-&-kashmir,2020,1,Lenovo,7362,0.010010769532014881
jammu-&-kashmir,2020,1,Others,52660,0.07160650958379566
jammu-&-kashmir,2021,1,Xiaomi,418392,0.35613346067220625
jammu-&-kashmir,2021,1,Samsung,250133,0.21291212766573206
jammu-&-kashmir,2021,1,Vivo,176571,0.15029647145345065
jammu-&-kashmir,2021,1,Oppo,118812,0.10113226048630511
jammu-&-kashmir,2021,1,Realme,61109,0.05201571647693515
jammu-&-kashmir,2021,1,Apple,32281,0.027477447570602425
jammu-&-kashmir,2021,1,OnePlus,14859,0.01264791652834737
jammu-&-kashmir,2021,1,Motorola,12970,0.01104000789909586
jammu-&-kashmir,2021,1,Huawei,12094,0.010294360488177744
jammu-&-kashmir,2021,1,Lenovo,8627,0.0073432650844641465
jammu-&-kashmir,2021,1,Others,68970,0.058706965674683226
tamil-nadu,2022,1,Xiaomi,4978558,0.2297758528860914
tamil-nadu,2022,1,Vivo,4823657,0.2226266925493215
tamil-nadu,2022,1,Samsung,3775700,0.1742602351407808
tamil-nadu,2022,1,Oppo,2599406,0.11997062817129443
tamil-nadu,2022,1,Realme,1468106,0.0677576334909
tamil-nadu,2022,1,Apple,624113,0.028804745645686393
tamil-nadu,2022,1,OnePlus,549762,0.02537321699061523
tamil-nadu,2022,1,Motorola,495397,0.022864104062302985
tamil-nadu,2022,1,Huawei,485896,0.022425603520927196
tamil-nadu,2022,1,Lenovo,331152,0.015283689219837337
tamil-nadu,2022,1,Others,1535273,0.07085759832224274
tamil-nadu,2018,1,Xiaomi,503469,0.23920562688086114
tamil-nadu,2018,1,Samsung,408997,0.1943205714302004
tamil-nadu,2018,1,Vivo,256682,0.12195344444053795
tamil-nadu,2018,1,Oppo,160460,0.07623693790343194
tamil-nadu,2018,1,Motorola,100336,0.04767112926261216
tamil-nadu,2018,1,OnePlus,93643,0.04449118519313896
tamil-nadu,2018,1,Apple,93282,0.044319668711877966
tamil-nadu,2018,1,Lenovo,92559,0.043976160634449445
tamil-nadu,2018,1,Realme,82612,0.0392501926590946
tamil-nadu,2018,1,Huawei,59799,0.028411396296194234
tamil-nadu,2018,1,Others,252915,0.12016368658760121
tamil-nadu,2019,1,Xiaomi,1539941,0.24457860430160366
tamil-nadu,2019,1,Samsung,1181910,0.18771491778588165
tamil-nadu,2019,1,Vivo,982792,0.15609032792735675
tamil-nadu,2019,1,Oppo,574119,0.09118350879873476
tamil-nadu,2019,1,Motorola,263727,0.041886008344896995
tamil-nadu,2019,1,Realme,239102,0.03797498309722388
tamil-nadu,2019,1,Apple,223033,0.035422850520376796
tamil-nadu,2019,1,Lenovo,220455,0.035013403897493495
tamil-nadu,2019,1,OnePlus,209025,0.03319805288913193
tamil-nadu,2019,1,Huawei,206764,0.0328389532714674
tamil-nadu,2019,1,Others,655435,0.10409838916583271
tamil-nadu,2020,1,Xiaomi,2602334,0.23935300939041063
tamil-nadu,2020,1,Samsung,2037120,0.18736672636540633
tamil-nadu,2020,1,Vivo,1937792,0.17823090609147887
tamil-nadu,2020,1,Oppo,1109430,0.10204124805194231
tamil-nadu,2020,1,Realme,450799,0.041462816563972084
tamil-nadu,2020,1,Motorola,395956,0.03641856125546891
tamil-nadu,2020,1,Huawei,370773,0.034102322511526464
tamil-nadu,2020,1,Apple,333073,0.030634816628723385
tamil-nadu,2020,1,Lenovo,308388,0.028364382073895952
tamil-nadu,2020,1,OnePlus,293970,0.027038268020361342
tamil-nadu,2020,1,Others,1032733,0.09498694304681372
tamil-nadu,2021,1,Xiaomi,3887022,0.23369888835232575
tamil-nadu,2021,1,Vivo,3309321,0.1989658506952127
tamil-nadu,2021,1,Samsung,3143951,0.18902333296137322
tamil-nadu,2021,1,Oppo,1825392,0.1097477918075145
tamil-nadu,2021,1,Realme,782154,0.04702533721710991
tamil-nadu,2021,1,Huawei,522223,0.03139754150401428
tamil-nadu,2021,1,Motorola,518191,0.03115512612333556
tamil-nadu,2021,1,Apple,449432,0.027021138236408865
tamil-nadu,2021,1,Lenovo,389630,0.023425670826848082
tamil-nadu,2021,1,OnePlus,369966,0.022243414863141128
tamil-nadu,2021,1,Others,1435326,0.08629590741271603
telangana,2022,1,Xiaomi,5509008,0.24870680773966877
telangana,2022,1,Vivo,4471684,0.20187631836086514
telangana,2022,1,Samsung,4003841,0.18075532179426915
telangana,2022,1,Oppo,2540306,0.11468333245149163
telangana,2022,1,Realme,1999746,0.09027949205195775
telangana,2022,1,Apple,930638,0.04201409875266652
telangana,2022,1,OnePlus,746766,0.033713109145697646
telangana,2022,1,Motorola,406265,0.018341028229829498
telangana,2022,1,Huawei,344744,0.015563633185394606
telangana,2022,1,Lenovo,183434,0.008281215886947052
telangana,2022,1,Others,1014180,0.04578564240121221
telangana,2018,1,Xiaomi,853570,0.2574436897537671
telangana,2018,1,Samsung,678688,0.20469784893049742
telangana,2018,1,Vivo,417290,0.12585807525727177
telangana,2018,1,Oppo,277450,0.08368118809492213
telangana,2018,1,Apple,182270,0.054974122018603196
telangana,2018,1,Realme,177539,0.05354721374368131
telangana,2018,1,OnePlus,158075,0.04767671222960827
telangana,2018,1,Motorola,139364,0.04203332167115058
telangana,2018,1,Lenovo,82558,0.024900167694145183
telangana,2018,1,Huawei,73584,0.022193535933597946
telangana,2018,1,Others,275172,0.08299412467275513
telangana,2019,1,Xiaomi,2087604,0.26214901251659933
telangana,2019,1,Samsung,1634479,0.2052482443169867
telangana,2019,1,Vivo,1219194,0.15309920040686012
telangana,2019,1,Oppo,755440,0.09486370500130283
telangana,2019,1,Realme,397059,0.04986033019711996
telangana,2019,1,Apple,378217,0.047494262832889114
telangana,2019,1,OnePlus,299912,0.037661182217450406
telangana,2019,1,Motorola,283123,0.03555291849926382
telangana,2019,1,Huawei,194436,0.02441612748283559
telangana,2019,1,Lenovo,152688,0.019173659574868853
telangana,2019,1,Others,561273,0.07048135695382327
telangana,2020,1,Xiaomi,3226261,0.26215143424074056
telangana,2020,1,Samsung,2521157,0.20485785976276646
telangana,2020,1,Vivo,2072065,0.16836666704585898
telangana,2020,1,Oppo,1250747,0.10163006648324593
telangana,2020,1,Realme,664650,0.05400646468717447
telangana,2020,1,Apple,522627,0.042466315534588024
telangana,2020,1,OnePlus,385976,0.03136267090061966
telangana,2020,1,Motorola,375706,0.03052817696796746
telangana,2020,1,Huawei,300609,0.02442613306724867
telangana,2020,1,Lenovo,196655,0.01597929935011855
telangana,2020,1,Others,790407,0.06422491195967127
telangana,2021,1,Xiaomi,4458631,0.2599925978488978
telangana,2021,1,Samsung,3491284,0.20358446280669815
telangana,2021,1,Vivo,3089209,0.18013858361640506
telangana,2021,1,Oppo,1818686,0.10605158798999526
telangana,2021,1,Realme,1065087,0.06210756980451825
telangana,2021,1,Apple,674068,0.03930639033524211
telangana,2021,1,OnePlus,461518,0.026912131498217192
telangana,2021,1,Motorola,454264,0.026489134774604964
telangana,2021,1,Huawei,393000,0.022916695944252136
telangana,2021,1,Lenovo,233554,0.013619048357668863
telangana,2021,1,Others,1009768,0.05888179702350023
haryana,2022,1,Xiaomi,2837979,0.2205628077060459
haryana,2022,1,Vivo,2767906,0.2151168556308594
haryana,2022,1,Samsung,2259241,0.17558429369795014
haryana,2022,1,Oppo,1825605,0.14188285556806302
haryana,2022,1,Realme,1043668,0.08111206756390851
haryana,2022,1,Apple,578053,0.04492527699567296
haryana,2022,1,OnePlus,267015,0.0207519428789395
haryana,2022,1,Tecno,184983,0.014376558056943862
haryana,2022,1,Motorola,170641,0.013261922681516452
haryana,2022,1,Huawei,145049,0.011272956810094173
haryana,2022,1,Others,786848,0.06115246241000613
haryana,2018,1,Xiaomi,444407,0.2405636809777428
haryana,2018,1,Samsung,394835,0.21372966892701303
haryana,2018,1,Vivo,256267,0.13872088610918193
haryana,2018,1,Oppo,192587,0.10425001772802983
haryana,2018,1,Apple,100085,0.05417740046996872
haryana,2018,1,Realme,89281,0.04832904522515139
haryana,2018,1,OnePlus,55486,0.030035342383740664
haryana,2018,1,Motorola,53420,0.02891698789134964
haryana,2018,1,Lenovo,34977,0.018933535856902592
haryana,2018,1,Huawei,29629,0.016038589184440257
haryana,2018,1,Others,196383,0.10630484524647917
haryana,2019,1,Xiaomi,1136307,0.25035587858993424
haryana,2019,1,Samsung,934852,0.20597047612270028
haryana,2019,1,Vivo,732478,0.16138259575783467
haryana,2019,1,Oppo,527926,0.11631484938530663
haryana,2019,1,Apple,216144,0.04762174396702893
haryana,2019,1,Realme,213023,0.04693411228203607
haryana,2019,1,Motorola,111982,0.02467233942610405
haryana,2019,1,OnePlus,105006,0.023135358126997928
haryana,2019,1,Huawei,80507,0.017737636675334952
haryana,2019,1,Lenovo,67191,0.014803800239139837
haryana,2019,1,Others,413351,0.09107120942758243
haryana,2020,1,Xiaomi,1753322,0.24980473786717616
haryana,2020,1,Samsung,1400065,0.19947440933382915
haryana,2020,1,Vivo,1250165,0.17811739093886822
haryana,2020,1,Oppo,881733,0.12562500267140825
haryana,2020,1,Realme,364011,0.05186250582366996
haryana,2020,1,Apple,308315,0.043927212317827764
haryana,2020,1,Motorola,143514,0.020447172367808034
haryana,2020,1,OnePlus,137007,0.01952008685282464
haryana,2020,1,Huawei,123916,0.017654945239692996
haryana,2020,1,Lenovo,80705,0.011498453432723967
haryana,2020,1,Others,576017,0.08206808315417088
haryana,2021,1,Xiaomi,2382996,0.24247242927154872
haryana,2021,1,Vivo,1922898,0.1956569584260328
haryana,2021,1,Samsung,1913165,0.19466661511278344
haryana,2021,1,Oppo,1300515,0.13232881270219848
haryana,2021,1,Realme,577867,0.05879859441050763
haryana,2021,1,Apple,401563,0.04085947106733327
haryana,2021,1,Motorola,169504,0.017247215963117266
haryana,2021,1,OnePlus,165335,0.016823015688491087
haryana,2021,1,Huawei,157570,0.01603291851111707
haryana,2021,1,Lenovo,92713,0.009433648371651945
haryana,2021,1,Others,743779,0.07568032047521826
nagaland,2022,1,Xiaomi,86500,0.3128582950850504
nagaland,2022,1,Vivo,48861,0.17672334284567226
nagaland,2022,1,Samsung,33311,0.12048118690841751
nagaland,2022,1,Oppo,32385,0.11713197556450125
nagaland,2022,1,Realme,24725,0.08942683636968639
nagaland,2022,1,Apple,5724,0.020702900359154088
nagaland,2022,1,Huawei,4682,0.016934133382522615
nagaland,2022,1,Gionee,3847,0.013914056198753631
nagaland,2022,1,Infinix,3655,0.0132196192894319
nagaland,2022,1,Asus,3422,0.012376891165098759
nagaland,2022,1,Others,29371,0.10623076283171118
nagaland,2018,1,Xiaomi,4166,0.27636990845163856
nagaland,2018,1,Samsung,2382,0.158020432532838
nagaland,2018,1,Vivo,1872,0.12418734244394321
nagaland,2018,1,Oppo,1342,0.08902746450842511
nagaland,2018,1,Realme,725,0.048096059440095526
nagaland,2018,1,Apple,467,0.030980496218654636
nagaland,2018,1,Gionee,445,0.02952102958736898
nagaland,2018,1,Lenovo,432,0.028658617487063817
nagaland,2018,1,Micromax,346,0.02295342974658352
